ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
103.58.16.106,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"E-world Communication SDN BHD",Malaysia,MY,2.5,112.5,AS134202,"PerformanceConnectData(aws_NA=EndpointServerData(ping=830, connections=ConnectionAttempts(success=181, fail=2841), uptime=5.0%, visibleIp=103.58.16.106), ora_UK=EndpointServerData(ping=750, connections=ConnectionAttempts(success=71, fail=2932), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=926, connections=ConnectionAttempts(success=211, fail=2804), uptime=6.0%, visibleIp=null), ms_HK=EndpointServerData(ping=506, connections=ConnectionAttempts(success=194, fail=2815), uptime=6.0%, visibleIp=null))",,"2023-04-09 20:30:04.0","2023-04-09 20:42:50.0",,,
103.58.95.5,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Metaphor Digital Media",Bangladesh,BD,23.701799392700195,90.37419891357422,AS134201,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2750, connections=ConnectionAttempts(success=635, fail=1785), uptime=26.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1602, connections=ConnectionAttempts(success=88, fail=2334), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2398, connections=ConnectionAttempts(success=603, fail=1787), uptime=25.0%, visibleIp=103.58.95.5), ms_HK=EndpointServerData(ping=2695, connections=ConnectionAttempts(success=579, fail=1796), uptime=24.0%, visibleIp=103.58.95.5))",,"2023-04-09 20:10:55.0","2023-04-09 20:46:19.0",,,
103.59.44.55,8085,,,"[ProtocolDataType(type=http, port=8085, tls=false, autoRead=null)]",,true,"CV Gisting Trans Network",Indonesia,ID,-6.172800064086914,106.82720184326172,AS138881,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2577, connections=ConnectionAttempts(success=319, fail=1293), uptime=19.0%, visibleIp=103.59.44.55), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1613), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1809, connections=ConnectionAttempts(success=300, fail=1305), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1826, connections=ConnectionAttempts(success=276, fail=1332), uptime=17.0%, visibleIp=null))",,"2023-04-09 20:47:01.0","2023-04-09 20:47:01.0",,,
103.59.176.154,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,false,Nation,Bangladesh,BD,23.86720085144043,90.3927001953125,AS134226,"PerformanceConnectData(aws_NA=EndpointServerData(ping=7063, connections=ConnectionAttempts(success=540, fail=3161), uptime=14.0%, visibleIp=null), ora_UK=EndpointServerData(ping=13220, connections=ConnectionAttempts(success=101, fail=3593), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=7394, connections=ConnectionAttempts(success=539, fail=3159), uptime=14.0%, visibleIp=null), ms_HK=EndpointServerData(ping=6415, connections=ConnectionAttempts(success=471, fail=3211), uptime=12.0%, visibleIp=103.59.176.154))",,"2023-04-09 20:16:10.0","2023-04-09 20:40:27.0",,,
103.59.190.2,56252,,,"[ProtocolDataType(type=socks4, port=56252, tls=true, autoRead=[false])]",,true,"Flash Broadband Pvt Ltd",India,IN,19.196300506591797,72.96749877929688,AS58678,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5821, connections=ConnectionAttempts(success=475, fail=2525), uptime=15.0%, visibleIp=null), ora_UK=EndpointServerData(ping=600, connections=ConnectionAttempts(success=109, fail=2878), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=823, connections=ConnectionAttempts(success=504, fail=2494), uptime=16.0%, visibleIp=null), ms_HK=EndpointServerData(ping=534, connections=ConnectionAttempts(success=434, fail=2569), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:09:45.0","2023-04-09 20:47:23.0",,,
103.59.190.209,56252,,,"[ProtocolDataType(type=socks4, port=56252, tls=true, autoRead=[false])]",,true,"Flash Broadband Pvt Ltd",India,IN,19.196300506591797,72.96749877929688,AS58678,"PerformanceConnectData(aws_NA=EndpointServerData(ping=860, connections=ConnectionAttempts(success=486, fail=2523), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=588, connections=ConnectionAttempts(success=109, fail=2926), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1541, connections=ConnectionAttempts(success=511, fail=2492), uptime=17.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1519, connections=ConnectionAttempts(success=454, fail=2578), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:27:16.0","2023-04-09 20:37:50.0",,,
103.59.203.161,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"NET 4 U Services PVT LTD",India,IN,19.074800491333008,72.8855972290039,AS134014,"PerformanceConnectData(aws_NA=EndpointServerData(ping=664, connections=ConnectionAttempts(success=27, fail=2913), uptime=0.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1006, connections=ConnectionAttempts(success=8, fail=2912), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=504, connections=ConnectionAttempts(success=28, fail=2896), uptime=0.0%, visibleIp=103.59.200.26), ms_HK=EndpointServerData(ping=445, connections=ConnectionAttempts(success=43, fail=2892), uptime=1.0%, visibleIp=null))",,"2023-04-09 20:36:32.0","2023-04-09 20:42:23.0",,,
103.59.215.30,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,"Intech Online Private Limited",India,IN,19.196300506591797,72.96749877929688,AS58678,"PerformanceConnectData(aws_NA=EndpointServerData(ping=817, connections=ConnectionAttempts(success=243, fail=2062), uptime=10.0%, visibleIp=null), ora_UK=EndpointServerData(ping=503, connections=ConnectionAttempts(success=54, fail=2275), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=736, connections=ConnectionAttempts(success=293, fail=2021), uptime=12.0%, visibleIp=null), ms_HK=EndpointServerData(ping=459, connections=ConnectionAttempts(success=262, fail=2054), uptime=11.0%, visibleIp=null))",,"2023-04-09 20:01:32.0","2023-04-09 20:43:05.0",,,
103.60.136.129,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=false, autoRead=null)]",,true,"Velocity Internet India Private Ltd",India,IN,21.997400283813477,79.0010986328125,AS134016,"PerformanceConnectData(aws_NA=EndpointServerData(ping=786, connections=ConnectionAttempts(success=116, fail=2024), uptime=5.0%, visibleIp=null), ora_UK=EndpointServerData(ping=662, connections=ConnectionAttempts(success=15, fail=2126), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=530, connections=ConnectionAttempts(success=115, fail=2035), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=437, connections=ConnectionAttempts(success=127, fail=2007), uptime=5.0%, visibleIp=null))",,"2023-04-09 19:50:37.0","2023-04-09 20:32:32.0",,,
103.60.138.65,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Velocity Internet India Private Ltd",India,IN,12.8996000289917,80.22090148925781,AS134016,"PerformanceConnectData(aws_NA=EndpointServerData(ping=800, connections=ConnectionAttempts(success=122, fail=2896), uptime=4.0%, visibleIp=null), ora_UK=EndpointServerData(ping=837, connections=ConnectionAttempts(success=36, fail=2977), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=514, connections=ConnectionAttempts(success=159, fail=2862), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=447, connections=ConnectionAttempts(success=122, fail=2887), uptime=4.0%, visibleIp=103.60.138.2))",,"2023-04-09 20:06:37.0","2023-04-09 20:42:53.0",,,
103.60.161.18,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=false, autoRead=[false])]",,true,Tetrasoft,Bangladesh,BD,24.024900436401367,90.59649658203125,AS134236,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4049, connections=ConnectionAttempts(success=278, fail=2155), uptime=11.0%, visibleIp=null), ora_UK=EndpointServerData(ping=2133, connections=ConnectionAttempts(success=53, fail=2389), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2466, connections=ConnectionAttempts(success=283, fail=2126), uptime=11.0%, visibleIp=103.60.161.18), ms_HK=EndpointServerData(ping=3147, connections=ConnectionAttempts(success=275, fail=2147), uptime=11.0%, visibleIp=103.60.161.18))",,"2023-04-09 20:27:50.0","2023-04-09 20:49:33.0",,,
103.60.186.21,52195,,,"[ProtocolDataType(type=socks4, port=52195, tls=true, autoRead=[false])]",,true,"Digital Telco Network India Pvt. Ltd.",India,IN,28.665000915527344,77.44770050048828,AS135729,"PerformanceConnectData(aws_NA=EndpointServerData(ping=739, connections=ConnectionAttempts(success=187, fail=2850), uptime=6.0%, visibleIp=null), ora_UK=EndpointServerData(ping=954, connections=ConnectionAttempts(success=47, fail=2971), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=587, connections=ConnectionAttempts(success=248, fail=2765), uptime=8.0%, visibleIp=null), ms_HK=EndpointServerData(ping=491, connections=ConnectionAttempts(success=194, fail=2842), uptime=6.0%, visibleIp=103.225.205.78))",,"2023-04-09 20:02:32.0","2023-04-09 20:49:29.0",,,
103.60.187.1,52195,,,"[ProtocolDataType(type=socks4, port=52195, tls=true, autoRead=[false])]",,true,"Digital Telco Network India Pvt. Ltd.",India,IN,28.665000915527344,77.44770050048828,AS135729,"PerformanceConnectData(aws_NA=EndpointServerData(ping=741, connections=ConnectionAttempts(success=176, fail=2849), uptime=5.0%, visibleIp=null), ora_UK=EndpointServerData(ping=933, connections=ConnectionAttempts(success=44, fail=2974), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=574, connections=ConnectionAttempts(success=241, fail=2768), uptime=8.0%, visibleIp=null), ms_HK=EndpointServerData(ping=485, connections=ConnectionAttempts(success=199, fail=2806), uptime=6.0%, visibleIp=null))",,"2023-04-09 20:02:47.0","2023-04-09 20:45:03.0",,,
103.60.212.113,51754,,,"[ProtocolDataType(type=socks4, port=51754, tls=true, autoRead=[false])]",,true,"Sampath Venkateswara Communications Pvt Ltd.",India,IN,21.997400283813477,79.0010986328125,AS134305,"PerformanceConnectData(aws_NA=EndpointServerData(ping=881, connections=ConnectionAttempts(success=463, fail=2547), uptime=15.0%, visibleIp=null), ora_UK=EndpointServerData(ping=849, connections=ConnectionAttempts(success=112, fail=2899), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=502, connections=ConnectionAttempts(success=515, fail=2500), uptime=17.0%, visibleIp=null), ms_HK=EndpointServerData(ping=439, connections=ConnectionAttempts(success=473, fail=2554), uptime=15.0%, visibleIp=null))",,"2023-04-09 19:55:00.0","2023-04-09 20:47:16.0",,,
103.60.214.18,51754,,,"[ProtocolDataType(type=socks4, port=51754, tls=true, autoRead=[false])]",,true,"Sampath Venkateswara Communications Pvt Ltd.",India,IN,17.425399780273438,78.50749969482422,AS134305,"PerformanceConnectData(aws_NA=EndpointServerData(ping=833, connections=ConnectionAttempts(success=505, fail=2515), uptime=16.0%, visibleIp=103.60.214.18), ora_UK=EndpointServerData(ping=611, connections=ConnectionAttempts(success=98, fail=2927), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=502, connections=ConnectionAttempts(success=558, fail=2454), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=443, connections=ConnectionAttempts(success=439, fail=2587), uptime=14.0%, visibleIp=null))",,"2023-04-09 20:32:36.0","2023-04-09 20:32:36.0",,,
103.65.214.150,8082,,,"[ProtocolDataType(type=http, port=8082, tls=false, autoRead=null)]",,true,"PT. Broadband Indonesia Pratama",Indonesia,ID,4.15749979019165,116.81050109863281,AS135449,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3646, connections=ConnectionAttempts(success=92, fail=500), uptime=15.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=608), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=4589, connections=ConnectionAttempts(success=87, fail=514), uptime=14.0%, visibleIp=null), ms_HK=EndpointServerData(ping=3606, connections=ConnectionAttempts(success=102, fail=498), uptime=17.0%, visibleIp=null))",,"2023-04-09 19:54:39.0","2023-04-09 20:43:18.0",,,
103.65.238.225,8181,,,"[ProtocolDataType(type=http, port=8181, tls=false, autoRead=[false]), ProtocolDataType(type=https, port=8181, tls=false, autoRead=[false])]",,true,"PT Media Alvina Sejati",Indonesia,ID,3.584700107574463,98.66290283203125,AS135451,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1915, connections=ConnectionAttempts(success=227, fail=2175), uptime=9.0%, visibleIp=null), ora_UK=EndpointServerData(ping=5714, connections=ConnectionAttempts(success=53, fail=2382), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=3055, connections=ConnectionAttempts(success=237, fail=2198), uptime=9.0%, visibleIp=null), ms_HK=EndpointServerData(ping=3367, connections=ConnectionAttempts(success=253, fail=2155), uptime=10.0%, visibleIp=103.65.238.245))",,"2023-04-09 20:48:59.0","2023-04-09 20:48:59.0",,,
103.66.196.218,23500,,,"[ProtocolDataType(type=https, port=23500, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=23500, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.5945000648498535,106.78900146484375,AS131111,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3449, connections=ConnectionAttempts(success=392, fail=3383), uptime=10.0%, visibleIp=103.66.196.218), ora_UK=EndpointServerData(ping=2147, connections=ConnectionAttempts(success=100, fail=3665), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2202, connections=ConnectionAttempts(success=391, fail=3377), uptime=10.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2255, connections=ConnectionAttempts(success=384, fail=3389), uptime=10.0%, visibleIp=null))",,"2023-04-09 20:17:06.0","2023-04-09 20:47:52.0",,,
103.68.0.242,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[true])]",,true,"PT.GLOBALRIAU DATA SOLUSI",Indonesia,ID,-6.172800064086914,106.82720184326172,AS135459,"PerformanceConnectData(aws_NA=EndpointServerData(ping=997, connections=ConnectionAttempts(success=329, fail=2252), uptime=12.0%, visibleIp=103.68.0.242), ora_UK=EndpointServerData(ping=852, connections=ConnectionAttempts(success=57, fail=2556), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=870, connections=ConnectionAttempts(success=380, fail=2208), uptime=14.0%, visibleIp=null), ms_HK=EndpointServerData(ping=700, connections=ConnectionAttempts(success=345, fail=2233), uptime=13.0%, visibleIp=null))",,"2023-04-09 20:39:59.0","2023-04-09 20:48:35.0",,,
103.68.1.74,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[true])]",,false,"PT.GLOBALRIAU DATA SOLUSI",Indonesia,ID,-6.991300106048584,107.5625991821289,AS135459,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4424, connections=ConnectionAttempts(success=254, fail=613), uptime=29.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=857), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1892, connections=ConnectionAttempts(success=209, fail=661), uptime=24.0%, visibleIp=103.68.2.150), ms_HK=EndpointServerData(ping=1910, connections=ConnectionAttempts(success=221, fail=641), uptime=25.0%, visibleIp=null))",,"2023-04-09 20:09:23.0","2023-04-09 20:49:51.0",,,
103.68.3.114,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.172800064086914,106.82720184326172,AS135459,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1045, connections=ConnectionAttempts(success=416, fail=2602), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=878, connections=ConnectionAttempts(success=109, fail=2890), uptime=3.0%, visibleIp=null), ora_JP=EndpointServerData(ping=909, connections=ConnectionAttempts(success=412, fail=2601), uptime=13.0%, visibleIp=103.68.3.114), ms_HK=EndpointServerData(ping=672, connections=ConnectionAttempts(success=352, fail=2653), uptime=11.0%, visibleIp=null))",,"2023-04-09 20:21:39.0","2023-04-09 20:35:08.0",,,
103.69.108.78,8191,,,"[ProtocolDataType(type=http, port=8191, tls=true, autoRead=[true])]",,true,"CITI Cableworld Inc",Philippines,PH,16.883499145507812,121.93800354003906,AS131306,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2851, connections=ConnectionAttempts(success=598, fail=118), uptime=83.0%, visibleIp=103.69.108.78), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=715), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=2205, connections=ConnectionAttempts(success=605, fail=108), uptime=84.0%, visibleIp=103.69.108.78), ms_HK=EndpointServerData(ping=4421, connections=ConnectionAttempts(success=574, fail=134), uptime=81.0%, visibleIp=103.69.108.78))",,"2023-04-09 20:20:19.0","2023-04-09 20:34:54.0",,,
103.69.151.189,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=false, autoRead=[false])]",,true,"Digi Jadoo Broadband Ltd",Bangladesh,BD,25.572799682617188,89.04340362548828,AS131464,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1704, connections=ConnectionAttempts(success=335, fail=2090), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=572, connections=ConnectionAttempts(success=66, fail=2388), uptime=2.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2865, connections=ConnectionAttempts(success=335, fail=2092), uptime=13.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2460, connections=ConnectionAttempts(success=331, fail=2094), uptime=13.0%, visibleIp=103.69.151.190))",,"2023-04-09 20:43:10.0","2023-04-09 20:43:11.0",,,
103.70.79.2,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.172800064086914,106.82720184326172,AS135463,"PerformanceConnectData(aws_NA=EndpointServerData(ping=9080, connections=ConnectionAttempts(success=515, fail=3224), uptime=13.0%, visibleIp=null), ora_UK=EndpointServerData(ping=3915, connections=ConnectionAttempts(success=164, fail=3581), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=1908, connections=ConnectionAttempts(success=519, fail=3254), uptime=13.0%, visibleIp=null), ms_HK=EndpointServerData(ping=2845, connections=ConnectionAttempts(success=517, fail=3239), uptime=13.0%, visibleIp=null))",,"2023-04-09 20:30:35.0","2023-04-09 20:36:02.0",,,
